,Open,High,Low,Close,Volume,SMA10,SMA50,RSI14,ATR14,Donchian_Width,Target
2020-08-19 23:00:00,1.18443,1.18533,1.18419,1.18472,0.0,1.184574,1.1906364,32.00314687285869,0.0016783122710570411,0.012050000000000116,1
2020-08-20 00:00:00,1.18471,1.18516,1.18455,1.18477,0.0,1.184493,1.1905540000000001,32.37248457759817,0.001602004251695824,0.012050000000000116,-1
2020-08-20 01:00:00,1.18477,1.18477,1.18329,1.18415,0.0,1.184452,1.1904656,30.183179958397346,0.00159328966228899,0.011840000000000073,-1
2020-08-20 02:00:00,1.18414,1.18468,1.18326,1.18389,0.0,1.184456,1.19036,29.28864806754774,0.0015809118292683464,0.011840000000000073,1
2020-08-20 03:00:00,1.18388,1.18686,1.18378,1.18527,0.0,1.184556,1.1902814,39.532096151953006,0.001687989555749177,0.011840000000000073,-1
2020-08-20 04:00:00,1.18527,1.18561,1.1812,1.18367,0.0,1.184411,1.1901838,33.476904386502,0.001882418873195666,0.013660000000000005,-1
2020-08-20 05:00:00,1.18363,1.18446,1.18212,1.18338,0.0,1.184312,1.1900652,32.50507086652587,0.0019151032393959762,0.013419999999999987,1
2020-08-20 06:00:00,1.18338,1.18449,1.18275,1.18398,0.0,1.1842650000000001,1.1899242,36.60556020287574,0.0019025958651534118,0.009700000000000042,1
2020-08-20 07:00:00,1.18398,1.18502,1.18305,1.18495,0.0,1.1843210000000002,1.1898172,42.669507031395604,0.0019074104462138844,0.008599999999999941,-1
2020-08-20 08:00:00,1.18493,1.1856,1.18262,1.18305,0.0,1.184183,1.1896765999999999,35.505357306336464,0.0019840239857700343,0.00818999999999992,-1
2020-08-20 09:00:00,1.18308,1.18375,1.18019,1.183,0.0,1.1840110000000001,1.1895238000000001,35.33721367687785,0.0020965937010721755,0.009199999999999875,1
2020-08-20 10:00:00,1.18301,1.18482,1.18229,1.18413,0.0,1.183947,1.1893342,42.02000398116207,0.0021275512938527287,0.006669999999999954,1
2020-08-20 11:00:00,1.18412,1.18617,1.18385,1.18593,0.0,1.184125,1.1891372,50.751269654468864,0.0021412976300060962,0.006669999999999954,-1
2020-08-20 12:00:00,1.18598,1.18653,1.18526,1.18541,0.0,1.184277,1.1890044,48.4799577535871,0.0020790620850056683,0.006669999999999954,-1
2020-08-20 13:00:00,1.18539,1.18586,1.18487,1.18507,0.0,1.184257,1.1888502,46.99888075493779,0.0020012719360766795,0.006669999999999954,1
2020-08-20 14:00:00,1.18508,1.18596,1.18497,1.1852,0.0,1.18441,1.1886826000000001,47.6573271423023,0.0019290382263569042,0.006669999999999954,1
2020-08-20 15:00:00,1.18519,1.1862,1.18495,1.18615,0.0,1.184687,1.1885424,52.319037910143436,0.0018805354959028377,0.006669999999999954,-1
2020-08-20 16:00:00,1.18615,1.18632,1.18596,1.18599,0.0,1.1848880000000002,1.1883864000000002,51.48732994643939,0.0017719258176240734,0.006669999999999954,1
2020-08-20 17:00:00,1.18599,1.18621,1.18548,1.1861,0.0,1.185003,1.1882424,52.05167142202973,0.0016975025449366323,0.006669999999999954,1
2020-08-20 18:00:00,1.18608,1.18656,1.18606,1.18651,0.0,1.185349,1.1881116,54.190698658014206,0.0016119666488697418,0.006669999999999954,1
2020-08-20 19:00:00,1.18651,1.18711,1.18647,1.18695,0.0,1.1857440000000001,1.1879872,56.43673493957526,0.0015425404596647744,0.006920000000000037,1
2020-08-20 20:00:00,1.18694,1.18767,1.18673,1.18742,0.0,1.186073,1.1878568,58.76259860446779,0.0014995018554030005,0.007479999999999931,-1
2020-08-20 21:00:00,1.18742,1.18754,1.18644,1.1867,0.0,1.18615,1.1876980000000001,54.005711489548716,0.0014709660085885077,0.007479999999999931,1
2020-08-20 22:00:00,1.18669,1.18724,1.18628,1.18714,0.0,1.186323,1.1875457999999999,56.33213447478462,0.0014344684365464766,0.007479999999999931,1
2020-08-20 23:00:00,1.18717,1.18754,1.18708,1.18731,0.0,1.186547,1.1874116000000001,57.23221722521688,0.0013648635482217376,0.007479999999999931,1
2020-08-21 00:00:00,1.18731,1.18781,1.18721,1.18768,0.0,1.186795,1.1872916,59.203205330242966,0.001310230437634466,0.00761999999999996,1
2020-08-21 01:00:00,1.18767,1.18828,1.18747,1.1881,0.0,1.18699,1.1871944,61.379024300052855,0.0012744996920891452,0.00808999999999993,-1
2020-08-21 02:00:00,1.18811,1.18825,1.18652,1.18703,0.0,1.187094,1.1870732,53.54421480384897,0.0013070354283684928,0.00808999999999993,-1
2020-08-21 03:00:00,1.18703,1.18732,1.18326,1.18405,0.0,1.186889,1.1868798,38.72026461625689,0.0015036757549135972,0.00808999999999993,-1
2020-08-21 04:00:00,1.18405,1.18405,1.1799,1.18126,0.0,1.186364,1.1866346,30.270515228609497,0.0016926989152769188,0.008380000000000054,1
2020-08-21 05:00:00,1.18126,1.18183,1.18049,1.18136,0.0,1.185805,1.1863874,30.85296642982898,0.0016675061356142744,0.008380000000000054,-1
2020-08-21 06:00:00,1.18137,1.18172,1.17833,1.18026,0.0,1.185089,1.186112,28.074922997111642,0.0017905414116418266,0.009949999999999903,-1
2020-08-21 07:00:00,1.18026,1.18026,1.1772,1.17745,0.0,1.184164,1.185788,22.501192580148185,0.0018812170250959864,0.011079999999999979,1
2020-08-21 08:00:00,1.17744,1.17897,1.17602,1.17849,0.0,1.183299,1.1854833999999999,28.18396801053224,0.0019575586661605597,0.012259999999999938,-1
2020-08-21 09:00:00,1.17849,1.17874,1.17548,1.17612,0.0,1.1821800000000002,1.1851368,23.885619087576103,0.002050590190006221,0.012799999999999923,1
2020-08-21 10:00:00,1.17612,1.17873,1.17541,1.17795,0.0,1.1812070000000001,1.1848344,32.45203622883797,0.00214126231929149,0.012869999999999937,-1
2020-08-21 11:00:00,1.17795,1.17853,1.17696,1.17741,0.0,1.180138,1.1844958,31.331462291582667,0.002100457867913532,0.012869999999999937,-1
2020-08-21 12:00:00,1.17742,1.17742,1.17616,1.17722,0.0,1.179157,1.1842398,30.926813484151154,0.0020404251630625524,0.012869999999999937,1
2020-08-21 13:00:00,1.17721,1.17858,1.17694,1.17847,0.0,1.1785990000000002,1.1840134,36.717405558104176,0.002011823365700932,0.012869999999999937,1
2020-08-21 14:00:00,1.17846,1.17888,1.17805,1.17881,0.0,1.178354,1.1838346000000002,38.23416049098812,0.0019274074110080003,0.012869999999999937,1
2020-08-21 15:00:00,1.17881,1.17953,1.17855,1.17942,0.0,1.1781599999999999,1.1836588000000001,40.96788703593465,0.001859735453078856,0.012869999999999937,1
2020-08-21 16:00:00,1.17942,1.17984,1.17939,1.17949,0.0,1.178083,1.1835369999999998,41.28901562534,0.0017590400635732278,0.012869999999999937,1
2020-08-21 17:00:00,1.17952,1.17961,1.17948,1.17949,0.0,1.178287,1.1834356,41.28901562534001,0.0016426800590322805,0.012869999999999937,1
2020-08-24 01:00:00,1.17944,1.18037,1.1791,1.18037,0.0,1.1784750000000002,1.1833660000000001,45.603377570554116,0.0016160600548156807,0.012869999999999937,1
2020-08-24 02:00:00,1.18036,1.18087,1.17946,1.18059,0.0,1.1789219999999998,1.1832924,46.65870079559873,0.0016013414794717132,0.012869999999999937,1
2020-08-24 03:00:00,1.1806,1.18153,1.1803,1.1814,0.0,1.1792669999999998,1.183218,50.468825653849024,0.0015748170880808814,0.012869999999999937,1
2020-08-24 04:00:00,1.1814,1.18249,1.18086,1.18219,0.0,1.179745,1.1831744,53.92553360362284,0.0015787587246465342,0.012839999999999963,1
2020-08-24 05:00:00,1.18218,1.18397,1.18215,1.18334,0.0,1.180357,1.1831521999999999,58.4692316454249,0.001595990244314634,0.011909999999999865,-1
2020-08-24 06:00:00,1.18333,1.18442,1.18277,1.18321,0.0,1.180831,1.1831286,57.775608034941186,0.001599848084006441,0.009009999999999962,1
2020-08-24 07:00:00,1.18322,1.1846,1.18281,1.1843,0.0,1.18138,1.1831260000000001,61.860998992114105,0.0016134303637202795,0.009190000000000031,-1
2020-08-24 08:00:00,1.18432,1.18495,1.18328,1.1842,0.0,1.181858,1.1831156,61.275247400027126,0.0016174710520259622,0.009539999999999882,-1
2020-08-24 09:00:00,1.1842,1.18449,1.18253,1.18257,0.0,1.182166,1.1830716,52.5420056355702,0.0016419374054526766,0.009539999999999882,-1
2020-08-24 10:00:00,1.18258,1.18281,1.18107,1.18132,0.0,1.1823489999999999,1.1830150000000001,47.00880164122718,0.0016489418764917606,0.009539999999999882,-1
2020-08-24 11:00:00,1.18132,1.18143,1.17925,1.18028,0.0,1.18234,1.1829428,42.95560320203108,0.001686874599599497,0.009539999999999882,-1
2020-08-24 12:00:00,1.18026,1.18066,1.17915,1.17994,0.0,1.1822750000000002,1.1828362,41.69004729439682,0.001674240699628113,0.009539999999999882,-1
2020-08-24 13:00:00,1.17993,1.18054,1.17934,1.17975,0.0,1.1821100000000002,1.1827578,40.963739875300064,0.0016403663639403812,0.008789999999999853,-1
2020-08-24 14:00:00,1.17974,1.17994,1.17916,1.1792,0.0,1.1818110000000002,1.1826742,38.853591313511885,0.0015789116236589256,0.008789999999999853,-1
2020-08-24 15:00:00,1.1792,1.17928,1.17841,1.17918,0.0,1.1813949999999998,1.1825782,38.7753706707742,0.0015282750791118702,0.00800999999999985,-1
2020-08-24 16:00:00,1.17917,1.17917,1.1785,1.17873,0.0,1.1809470000000002,1.1824538,36.971820413147356,0.001467684002032436,0.006899999999999906,1
2020-08-24 17:00:00,1.17871,1.17928,1.17857,1.17911,0.0,1.180428,1.1823750000000002,39.52964396865247,0.0014135637161729914,0.00653999999999999,1
2020-08-24 18:00:00,1.17893,1.17951,1.17893,1.17936,0.0,1.1799439999999999,1.1823021999999999,41.21972878389044,0.0013540234507320652,0.00653999999999999,-1
2020-08-24 19:00:00,1.17938,1.17951,1.17909,1.17934,0.0,1.1796209999999998,1.1822064,41.12071371625052,0.0012873074899654952,0.00653999999999999,1
2020-08-24 20:00:00,1.17934,1.18004,1.17841,1.17985,0.0,1.179474,1.1820848000000002,44.764393078103915,0.0013117855263965327,0.00653999999999999,1
2020-08-24 21:00:00,1.17984,1.18071,1.17962,1.18062,0.0,1.179508,1.181989,49.81408301369749,0.001295943703082497,0.00653999999999999,-1
2020-08-24 22:00:00,1.18063,1.18083,1.17995,1.18048,0.0,1.179562,1.1818972,48.93806235975275,0.001266233438576604,0.00653999999999999,1
2020-08-24 23:00:00,1.18046,1.18079,1.18018,1.18058,0.0,1.179645,1.1818048,49.61958547390147,0.0012193596215354181,0.00653999999999999,1
2020-08-25 00:00:00,1.1806,1.18147,1.1806,1.18104,0.0,1.179829,1.1817026,52.7440953073397,0.0011958339342828922,0.00653999999999999,-1
2020-08-25 01:00:00,1.18104,1.18114,1.18053,1.18098,0.0,1.180009,1.1816023999999998,52.28857778161959,0.0011539886532626858,0.00653999999999999,-1
2020-08-25 02:00:00,1.18097,1.18151,1.17987,1.17998,0.0,1.180134,1.1814799999999999,45.2710345671658,0.0011887037494582144,0.00653999999999999,1
2020-08-25 03:00:00,1.17999,1.18295,1.17979,1.18267,0.0,1.18049,1.1814032,60.59234271266285,0.001329510624496917,0.00653999999999999,-1
2020-08-25 04:00:00,1.18267,1.18348,1.18109,1.18235,0.0,1.180789,1.1813112,58.49448554413862,0.0014052598656042882,0.006080000000000085,1
2020-08-25 05:00:00,1.18236,1.18424,1.18208,1.18281,0.0,1.181136,1.181219,60.60593876627619,0.0014591698752039776,0.005830000000000002,-1
2020-08-25 06:00:00,1.18282,1.18382,1.18241,1.18258,0.0,1.181409,1.1811366,58.99005849838355,0.001455657741260846,0.005830000000000002,-1
2020-08-25 07:00:00,1.18257,1.1831,1.181,1.18131,0.0,1.1814779999999998,1.18102,50.91733258675939,0.001501682188313642,0.005830000000000002,1
2020-08-25 08:00:00,1.18131,1.18215,1.18037,1.18163,0.0,1.181593,1.1809064,52.67471220397972,0.0015215620320055332,0.005830000000000002,1
2020-08-25 09:00:00,1.18163,1.18435,1.1815,1.18303,0.0,1.181838,1.1808134,59.50584206590911,0.0016164504582908536,0.005940000000000056,-1
2020-08-25 10:00:00,1.18303,1.18369,1.18116,1.18227,0.0,1.181961,1.1806968,54.87515652762533,0.0016817039969843585,0.005940000000000056,-1
2020-08-25 11:00:00,1.1823,1.18311,1.18092,1.18175,0.0,1.182038,1.1805912,51.899237588644986,0.0017180108543426284,0.005940000000000056,-1
2020-08-25 12:00:00,1.18176,1.18198,1.1805,1.18117,0.0,1.182157,1.1805336,48.72522591332482,0.0017010100790324353,0.005940000000000056,1
2020-08-25 13:00:00,1.18118,1.18209,1.18112,1.18208,0.0,1.182098,1.18055,53.5274470503468,0.0016487950733872713,0.005940000000000056,1
2020-08-25 14:00:00,1.18208,1.18348,1.18186,1.18343,0.0,1.182206,1.1805914,59.576039461212424,0.0016467382824310504,0.005940000000000056,-1
2020-08-25 15:00:00,1.18342,1.18373,1.18306,1.18306,0.0,1.182231,1.1806474,57.3720437300104,0.0015769712622574004,0.005940000000000056,1
2020-08-25 16:00:00,1.18306,1.18357,1.18305,1.18343,0.0,1.1823160000000001,1.180767,59.00528980975344,0.0015014733149533058,0.004730000000000123,-1
2020-08-25 17:00:00,1.1834,1.18366,1.1833,1.18333,0.0,1.1825180000000002,1.1808638,58.35453900377593,0.0014199395067423495,0.0045600000000001195,1
2020-08-25 18:00:00,1.18334,1.18367,1.18323,1.18333,0.0,1.1826880000000002,1.181008,58.35453900377593,0.0013499438276893243,0.0045600000000001195,1
2020-08-25 19:00:00,1.18333,1.18385,1.18314,1.18339,0.0,1.1827239999999999,1.1811168,58.67170880705632,0.0013042335542829432,0.0045600000000001195,-1
2020-08-25 20:00:00,1.1834,1.1839,1.18275,1.18287,0.0,1.1827840000000003,1.1812259999999999,54.77796954956437,0.0012932168718341604,0.0045600000000001195,1
2020-08-25 21:00:00,1.18289,1.18348,1.18274,1.18323,0.0,1.1829319999999999,1.1813462,56.91002366985175,0.0012537013809888766,0.0045600000000001195,-1
2020-08-25 22:00:00,1.18325,1.18325,1.18176,1.18194,0.0,1.183009,1.1814156,48.149811056949375,0.001270579853775385,0.0045600000000001195,-1
2020-08-25 23:00:00,1.18194,1.18209,1.18165,1.18185,0.0,1.182986,1.1814764,47.59930265299053,0.0012112527213628572,0.003980000000000095,-1
2020-08-26 00:00:00,1.18185,1.1821,1.181,1.18118,0.0,1.182761,1.1815115999999999,43.60262621233344,0.0012033060984083586,0.003980000000000095,1
2020-08-26 01:00:00,1.18119,1.18141,1.18069,1.18126,0.0,1.182581,1.1815470000000001,44.20503771559119,0.001168784234236337,0.003980000000000095,-1
2020-08-26 02:00:00,1.18126,1.18196,1.18103,1.18118,0.0,1.182356,1.1815807999999999,43.70232073070115,0.001151728217505161,0.003980000000000095,-1
2020-08-26 03:00:00,1.18119,1.18251,1.18005,1.18075,0.0,1.1820979999999999,1.1815883999999999,41.003139438217374,0.0012451762019690716,0.0042999999999999705,1
2020-08-26 04:00:00,1.18075,1.18232,1.18041,1.18142,0.0,1.181907,1.181605,46.543281270840495,0.0012926636161141435,0.0042999999999999705,1
2020-08-26 05:00:00,1.18142,1.18204,1.18039,1.18165,0.0,1.181733,1.18161,48.336820293242255,0.001318187643534557,0.003849999999999909,-1
2020-08-26 06:00:00,1.18167,1.18255,1.18094,1.1813,0.0,1.1815760000000002,1.1815922,45.81760211819952,0.0013390313832820806,0.003849999999999909,-1
2020-08-26 07:00:00,1.18131,1.18179,1.17953,1.17956,0.0,1.181209,1.1815166,35.822099704059895,0.001404814855904784,0.004369999999999985,-1
2020-08-26 08:00:00,1.17956,1.17978,1.17721,1.17884,0.0,1.180899,1.1814292,32.648158391825945,0.0014880423661972966,0.006689999999999863,1
2020-08-26 09:00:00,1.17883,1.1819,1.17811,1.18151,0.0,1.180865,1.1813734,50.25138550662047,0.0016524679114689154,0.006689999999999863,1
2020-08-26 10:00:00,1.18151,1.18276,1.18087,1.18176,0.0,1.180923,1.1813246,51.528823442976375,0.0016694344892211322,0.006689999999999863,-1
2020-08-26 11:00:00,1.18175,1.18269,1.18104,1.18127,0.0,1.1809239999999999,1.1812986,48.879550075334,0.0016680463114196178,0.006689999999999863,1
2020-08-26 12:00:00,1.18127,1.18355,1.1812,1.18323,0.0,1.1811289999999999,1.1813368,58.14852995373181,0.0017167572891753648,0.006689999999999863,-1
2020-08-26 13:00:00,1.18322,1.18391,1.1823,1.18231,0.0,1.1812850000000001,1.1813774,53.26642345918158,0.0017091317685199896,0.006699999999999928,-1
2020-08-26 14:00:00,1.1823,1.18249,1.18148,1.18152,0.0,1.181295,1.181409,49.42871666596207,0.0016591937850542729,0.006699999999999928,1
2020-08-26 15:00:00,1.18153,1.18286,1.1815,1.18283,0.0,1.181413,1.1814706,55.193560838310844,0.0016378228004075412,0.006699999999999928,1
2020-08-26 16:00:00,1.1828,1.18324,1.18255,1.18298,0.0,1.181581,1.1815462,55.81466776048059,0.0015701211718070084,0.006699999999999928,1
2020-08-26 17:00:00,1.18297,1.18329,1.18284,1.18306,0.0,1.181931,1.1816238,56.1636822169212,0.0014901125166779407,0.006699999999999928,1
2020-08-26 18:00:00,1.18307,1.18381,1.18302,1.18365,0.0,1.182412,1.1817222,58.751424119297944,0.0014401044797723785,0.006699999999999928,1
2020-08-26 19:00:00,1.18367,1.18406,1.18346,1.184,0.0,1.182661,1.18182,60.250485567898906,0.0013800970169314897,0.006849999999999801,-1
2020-08-26 20:00:00,1.18403,1.18449,1.18363,1.18393,0.0,1.182878,1.1819114,59.7825355306123,0.0013429472300078178,0.007279999999999953,-1
2020-08-26 21:00:00,1.18394,1.18497,1.18282,1.1829,0.0,1.183041,1.1819826,53.231210517521156,0.0014005938564358377,0.007759999999999989,-1
2020-08-26 22:00:00,1.18291,1.18328,1.18256,1.18277,0.0,1.182995,1.182041,52.44995916859714,0.0013519800095475676,0.007759999999999989,1
2020-08-26 23:00:00,1.18276,1.18342,1.18242,1.18336,0.0,1.1831,1.1820958,55.63255985791591,0.0013268385802941622,0.007759999999999989,-1
2020-08-27 00:00:00,1.18337,1.18358,1.1831,1.18327,0.0,1.183275,1.1821516,55.02751670052199,0.0012663501102731533,0.007759999999999989,-1
2020-08-27 01:00:00,1.18326,1.18329,1.18241,1.18309,0.0,1.183301,1.1822018,53.76802283736909,0.0012387536738250704,0.007759999999999989,-1
2020-08-27 02:00:00,1.1831,1.18395,1.1824,1.18307,0.0,1.18331,1.1822424,53.6211658658786,0.0012609855542661484,0.007759999999999989,1
2020-08-27 03:00:00,1.18308,1.18401,1.18165,1.18342,0.0,1.1833459999999998,1.1822911999999999,55.891627992189136,0.001339486586104275,0.007759999999999989,-1
2020-08-27 04:00:00,1.18345,1.1839,1.18278,1.18338,0.0,1.183319,1.1823592,55.55688694715803,0.001323808972811113,0.006860000000000088,-1
2020-08-27 05:00:00,1.18341,1.18404,1.18215,1.18249,0.0,1.183168,1.1823556000000002,48.5845959892205,0.001364251189038887,0.0040999999999999925,-1
2020-08-27 06:00:00,1.18249,1.18258,1.18017,1.18057,0.0,1.1828319999999999,1.18232,37.61687841943096,0.001438947532678968,0.0048000000000001375,1
2020-08-27 07:00:00,1.18055,1.18186,1.17941,1.18128,0.0,1.18267,1.1822894,42.76252476951497,0.0015111655660590305,0.005560000000000009,1
2020-08-27 08:00:00,1.1813,1.1839,1.17991,1.18325,0.0,1.182718,1.1823028,54.08037046564809,0.0016882251684833811,0.005560000000000009,-1
2020-08-27 09:00:00,1.18325,1.19018,1.1787,1.1804,0.0,1.182422,1.1822846,41.34369898281252,0.0023876376564488495,0.011479999999999935,-1
2020-08-27 10:00:00,1.18038,1.18096,1.17623,1.17888,0.0,1.181983,1.1822296,36.41752118982448,0.002554949252416782,0.013949999999999907,1
2020-08-27 11:00:00,1.17887,1.18297,1.17795,1.18229,0.0,1.181903,1.1822148,50.62973379241179,0.002731024305815585,0.013949999999999907,-1
2020-08-27 12:00:00,1.18232,1.18325,1.17955,1.17973,0.0,1.181569,1.182164,42.88056668840694,0.002800236855400173,0.013949999999999907,1
2020-08-27 13:00:00,1.17973,1.18276,1.17929,1.18224,0.0,1.1814509999999998,1.1821738000000002,50.82735101665575,0.0028480770800144526,0.013949999999999907,-1
2020-08-27 14:00:00,1.18229,1.18349,1.18217,1.18223,0.0,1.181336,1.1821949999999999,50.79702908871348,0.0027389287171562765,0.013949999999999907,-1
2020-08-27 15:00:00,1.18224,1.18275,1.1818,1.1819,0.0,1.1812770000000001,1.1821914,49.74243579185578,0.0026111480945022573,0.013949999999999907,1
2020-08-27 16:00:00,1.1819,1.18237,1.18181,1.18215,0.0,1.181435,1.1821658000000002,50.579511008715926,0.002464637516323517,0.013949999999999907,-1
2020-08-27 17:00:00,1.18215,1.18215,1.18195,1.18198,0.0,1.181505,1.1821442,49.970021575099096,0.0023028776937289784,0.013949999999999907,-1
2020-08-27 18:00:00,1.18197,1.18247,1.18183,1.18184,0.0,1.1813639999999999,1.1821124,49.44163933180049,0.002184100715605478,0.013949999999999907,1
2020-08-27 19:00:00,1.18185,1.18219,1.18149,1.18205,0.0,1.1815289999999998,1.1820868,50.29072603512666,0.002078093521633669,0.013949999999999907,-1
2020-08-27 20:00:00,1.18205,1.18209,1.18109,1.18171,0.0,1.181812,1.1820544,48.85999889780741,0.0020010868415169863,0.013949999999999907,1
2020-08-27 21:00:00,1.18171,1.18287,1.18146,1.18285,0.0,1.1818680000000001,1.1820435999999999,53.62400955950695,0.0019588663528372114,0.013949999999999907,1
2020-08-27 22:00:00,1.18285,1.18361,1.18262,1.18354,0.0,1.182249,1.1820570000000001,56.278815806044676,0.0018896616133488424,0.013949999999999907,1
2020-08-27 23:00:00,1.18355,1.18595,1.1835,1.1859,0.0,1.182615,1.1821104,63.892352173131194,0.0019296857838239296,0.013949999999999907,1
2020-08-28 00:00:00,1.18589,1.18743,1.18526,1.18736,0.0,1.183128,1.1822188000000002,67.64595743227727,0.0019468510849793637,0.013949999999999907,-1
2020-08-28 01:00:00,1.18738,1.18794,1.1863,1.18732,0.0,1.18367,1.1823282,67.43910861539196,0.0019249331503379866,0.013949999999999907,-1
2020-08-28 02:00:00,1.18732,1.18775,1.18609,1.1867,0.0,1.184125,1.1824386,64.16404809041364,0.001906009353885273,0.013949999999999907,1
2020-08-28 03:00:00,1.18669,1.18998,1.18666,1.18913,0.0,1.18484,1.182596,70.26007232180565,0.00200700868575061,0.013949999999999907,1
2020-08-28 04:00:00,1.18914,1.19178,1.18857,1.19091,0.0,1.185747,1.1827906,73.7787504063286,0.002092936636768435,0.015549999999999953,-1
2020-08-28 05:00:00,1.1909,1.19197,1.18864,1.18891,0.0,1.186433,1.1829538,64.5390689173828,0.0021812983055706937,0.015739999999999865,1
2020-08-28 06:00:00,1.18892,1.19057,1.18854,1.19046,0.0,1.187308,1.1831346,67.89480223955799,0.002170491283744214,0.014019999999999921,1
2020-08-28 07:00:00,1.19047,1.19188,1.19002,1.19112,0.0,1.188135,1.1833239999999998,69.23004752188146,0.0021483133349053394,0.012680000000000025,-1
2020-08-28 08:00:00,1.19114,1.19189,1.18746,1.18858,0.0,1.188639,1.1834696,59.05139419726808,0.0023112909538406676,0.012680000000000025,-1
2020-08-28 09:00:00,1.18858,1.18973,1.18751,1.18787,0.0,1.188836,1.1836358,56.54859047111337,0.0023047701714234694,0.01088,1
2020-08-28 10:00:00,1.1879,1.1911,1.18673,1.18961,0.0,1.1890610000000001,1.1838512,60.92004780433021,0.0024522865877503633,0.01088,1
2020-08-28 11:00:00,1.18962,1.19068,1.18873,1.19003,0.0,1.189332,1.1840216,61.91602494828183,0.0024164089743396156,0.01088,-1
2020-08-28 12:00:00,1.19001,1.19057,1.18878,1.18884,0.0,1.189546,1.1841632,57.448601077262985,0.0023716654761724975,0.01088,-1
2020-08-28 13:00:00,1.18885,1.18926,1.18843,1.18865,0.0,1.189498,1.1843108,56.74460539252518,0.00226154651358874,0.01088,1
2020-08-28 14:00:00,1.18865,1.18938,1.18839,1.18904,0.0,1.189311,1.1844270000000001,57.88542928210006,0.002170721762618119,0.01088,1
2020-08-28 15:00:00,1.18904,1.18989,1.18836,1.18981,0.0,1.189401,1.184577,60.121706773827015,0.0021249559224310968,0.01088,1
2020-08-28 16:00:00,1.1898,1.19064,1.18971,1.19018,0.0,1.189373,1.1847502,61.18818728535218,0.0020396019279717236,0.01051000000000002,1
2020-08-28 17:00:00,1.19042,1.19046,1.18993,1.19018,0.0,1.189279,1.1848972,61.18818728535218,0.0019317732188308965,0.00934999999999997,1
2020-08-31 01:00:00,1.19004,1.19061,1.19,1.1904,0.0,1.189461,1.1850456,61.89099146380364,0.001837360846057261,0.008469999999999978,1
2020-08-31 02:00:00,1.19041,1.19084,1.18937,1.19063,0.0,1.1897369999999998,1.185197,62.652408941095715,0.0018111207856245897,0.006709999999999994,-1
2020-08-31 03:00:00,1.19064,1.19119,1.18921,1.18924,0.0,1.1897,1.1853088,55.44279580999288,0.0018231835866513956,0.005879999999999885,1
2020-08-31 04:00:00,1.18927,1.19088,1.1884,1.1908,0.0,1.1897769999999999,1.1854448,60.883209036321276,0.0018700990447477273,0.005879999999999885,1
2020-08-31 05:00:00,1.19077,1.19176,1.19076,1.19171,0.0,1.190064,1.1856004,63.66985957422825,0.0018079491129800247,0.005309999999999926,1
2020-08-31 06:00:00,1.1917,1.19264,1.19091,1.19191,0.0,1.19039,1.1857806000000002,64.27227753097284,0.001802381319195738,0.00590999999999986,1
2020-08-31 07:00:00,1.19192,1.194,1.19184,1.19392,0.0,1.190878,1.1860036,69.70855450425638,0.0018279255106817523,0.007269999999999888,-1
2020-08-31 08:00:00,1.19393,1.19404,1.1929,1.1934,0.0,1.1912369999999999,1.1862044,66.87361989859465,0.0017787879742044786,0.007309999999999928,-1
2020-08-31 09:00:00,1.19344,1.19486,1.1921,1.19244,0.0,1.1914630000000002,1.1863877999999999,61.87100884419434,0.0018488745474755943,0.00812999999999997,1
2020-08-31 10:00:00,1.19242,1.1966,1.19234,1.19605,0.0,1.19205,1.186647,70.73628105665513,0.002021097794084491,0.009870000000000045,-1
2020-08-31 11:00:00,1.19605,1.19606,1.19422,1.19505,0.0,1.192515,1.1868866,66.14818823167799,0.002008162237364159,0.009870000000000045,-1
2020-08-31 12:00:00,1.19508,1.19517,1.19399,1.19441,0.0,1.192893,1.1871064,63.31758516261732,0.001949007791838145,0.009870000000000045,-1
2020-08-31 13:00:00,1.19442,1.19501,1.19424,1.19434,0.0,1.193403,1.1873255999999999,63.00004065982669,0.0018647929495639874,0.008240000000000025,-1
2020-08-31 14:00:00,1.19432,1.19434,1.19334,1.19346,0.0,1.193669,1.1875449999999999,58.99450042111073,0.0018030220245951235,0.008240000000000025,-1
2020-08-31 15:00:00,1.19344,1.19372,1.19256,1.1933,0.0,1.193828,1.1877996,58.26909543032505,0.001757091879981174,0.008240000000000025,1
2020-08-31 16:00:00,1.19331,1.19387,1.19282,1.19361,0.0,1.1939980000000001,1.1880462,59.31297721201164,0.0017065853171253757,0.008240000000000025,1
2020-08-31 17:00:00,1.19358,1.19399,1.1932,1.1939,0.0,1.1939959999999998,1.1882592,60.31311878091176,0.001641114937330711,0.008240000000000025,-1
2020-08-31 18:00:00,1.19391,1.194,1.19363,1.19371,0.0,1.194027,1.1885254,59.28488973247442,0.001550321013235659,0.008200000000000207,-1
2020-08-31 19:00:00,1.19369,1.19411,1.19357,1.19367,0.0,1.19415,1.1888212,59.05662554274318,0.0014781552265759682,0.008200000000000207,1
2020-08-31 20:00:00,1.19368,1.19481,1.19361,1.1941,0.0,1.193955,1.1890574,60.803779236140144,0.0014582869961062468,0.008200000000000207,1
2020-08-31 21:00:00,1.19411,1.19738,1.19411,1.19705,0.0,1.1941549999999999,1.1894038,70.19915739299017,0.0015884093535272416,0.00898000000000021,1
