,Open,High,Low,Close,Volume,SMA10,SMA50,RSI14,ATR14,Donchian_Width,Target
2020-01-07 12:00:00,1.31255,1.31391,1.31219,1.31273,0.0,1.313856,1.3127384,44.59081746111235,0.002253217693460231,0.011719999999999953,-1
2020-01-07 13:00:00,1.31273,1.31371,1.31248,1.31249,0.0,1.313226,1.3128532,43.802531787533894,0.002180130715355918,0.011719999999999953,-1
2020-01-07 14:00:00,1.3125,1.31269,1.3118,1.31202,0.0,1.3127,1.312937,42.22814476632756,0.002087978521401912,0.011719999999999953,-1
2020-01-07 15:00:00,1.31202,1.31229,1.31163,1.31177,0.0,1.312275,1.3130552,41.37624173795202,0.0019859800555874813,0.011719999999999953,1
2020-01-07 16:00:00,1.31179,1.31213,1.31134,1.31189,0.0,1.311997,1.3131332,41.981279151295254,0.0019005529087598092,0.011719999999999953,-1
2020-01-07 17:00:00,1.31143,1.31264,1.31053,1.31134,0.0,1.3119260000000001,1.3132162,39.946338808023185,0.0019155134152769697,0.011719999999999953,1
2020-01-07 18:00:00,1.31131,1.31191,1.31047,1.31134,0.0,1.311881,1.3133046000000002,39.946338808023185,0.0018815481713286067,0.011719999999999953,-1
2020-01-07 19:00:00,1.31135,1.31196,1.31062,1.31114,0.0,1.31194,1.3133848000000001,39.14609714722453,0.0018428661590908578,0.011719999999999953,1
2020-01-07 20:00:00,1.31115,1.31207,1.31108,1.31166,0.0,1.311895,1.3134392,42.37822716914804,0.0017819471477272283,0.011719999999999953,1
2020-01-07 21:00:00,1.31166,1.31398,1.31166,1.31326,0.0,1.3119640000000001,1.3135286,51.00170880979425,0.001820379494318132,0.011719999999999953,-1
2020-01-07 22:00:00,1.31326,1.3139,1.31233,1.31306,0.0,1.311997,1.3136215999999998,49.994514919975025,0.0018024952447239849,0.011719999999999953,-1
2020-01-07 23:00:00,1.31305,1.31343,1.3118,1.31205,0.0,1.311953,1.3137058,45.14584920571025,0.0017901741558151304,0.010220000000000118,-1
2020-01-08 00:00:00,1.31205,1.31242,1.31158,1.31174,0.0,1.311925,1.3137941999999998,43.74355555362984,0.0017223045732569033,0.007859999999999978,1
2020-01-08 01:00:00,1.31173,1.31336,1.31172,1.31292,0.0,1.31204,1.3138952000000002,50.097565256507764,0.0017164256751671307,0.006950000000000012,1
2020-01-08 02:00:00,1.31291,1.31622,1.31263,1.31522,0.0,1.312373,1.3140421999999998,59.66130857088857,0.0018502524126551916,0.006739999999999968,1
2020-01-08 03:00:00,1.31525,1.31694,1.31391,1.31659,0.0,1.3128980000000001,1.3142091999999999,64.0775204055087,0.0019345200974655414,0.007460000000000022,-1
2020-01-08 04:00:00,1.31658,1.3169,1.31105,1.31203,0.0,1.312967,1.3143037999999998,46.01863975629913,0.0022141972333608534,0.007460000000000022,-1
2020-01-08 05:00:00,1.3119,1.3136,1.30911,1.31198,0.0,1.313051,1.3143327999999999,45.8660006382642,0.002376754573835086,0.007830000000000004,-1
2020-01-08 06:00:00,1.31198,1.31245,1.30989,1.31083,0.0,1.3129680000000001,1.3142635999999999,42.38386897442863,0.002389843532846858,0.007830000000000004,-1
2020-01-08 07:00:00,1.31083,1.31195,1.30799,1.30926,0.0,1.312568,1.3141448,38.12803008603504,0.0025019975662149366,0.008950000000000014,1
2020-01-08 08:00:00,1.30925,1.31249,1.30855,1.31217,0.0,1.3124790000000002,1.3140754000000001,48.45849161027715,0.0026047120257710003,0.008950000000000014,1
2020-01-08 09:00:00,1.31217,1.31392,1.31192,1.31248,0.0,1.312522,1.3140485999999998,49.42720680103796,0.0025615183096445,0.008950000000000014,-1
2020-01-08 10:00:00,1.31246,1.31337,1.30871,1.31001,0.0,1.312349,1.3139682,42.56298910485606,0.0027114098589555995,0.008950000000000014,1
2020-01-08 11:00:00,1.30998,1.31089,1.30827,1.31089,0.0,1.312146,1.3139134000000001,45.46862905728041,0.002704880583315919,0.008950000000000014,-1
2020-01-08 12:00:00,1.31089,1.31168,1.31009,1.31048,0.0,1.3116720000000002,1.3138062,44.34308691902405,0.002625246255936209,0.008950000000000014,-1
2020-01-08 13:00:00,1.31047,1.31059,1.3096,1.31028,0.0,1.311041,1.3136874,43.7738468851566,0.0025084429519407533,0.008950000000000014,-1
2020-01-08 14:00:00,1.31029,1.31029,1.30974,1.31006,0.0,1.310844,1.3135708,43.118144230033195,0.0023685541696592746,0.008950000000000014,-1
2020-01-08 15:00:00,1.31006,1.31027,1.30973,1.30977,0.0,1.310623,1.3134514,42.22035557161239,0.002237943157540754,0.008950000000000014,-1
2020-01-08 16:00:00,1.30978,1.30991,1.30918,1.30918,0.0,1.3104580000000001,1.3133096,40.37830789624167,0.0021302329320021214,0.008950000000000014,1
2020-01-08 17:00:00,1.30919,1.31015,1.30917,1.30972,0.0,1.310504,1.3131718,42.8365456068687,0.0020480734368591115,0.008950000000000014,1
2020-01-08 18:00:00,1.30965,1.31052,1.30964,1.31051,0.0,1.3103380000000002,1.3130449999999998,46.32331541869413,0.001964639619940603,0.008950000000000014,1
2020-01-08 19:00:00,1.31047,1.31121,1.31027,1.31092,0.0,1.310182,1.3129136,48.09290670265914,0.0018914510756591271,0.008950000000000014,1
2020-01-08 20:00:00,1.31092,1.31139,1.31038,1.31115,0.0,1.310296,1.3127944,49.10653326992732,0.001828490284540615,0.008950000000000014,-1
2020-01-08 21:00:00,1.31115,1.3112,1.31037,1.31085,0.0,1.310292,1.3126666,47.79549214476654,0.001757169549930563,0.008950000000000014,-1
2020-01-08 22:00:00,1.31085,1.31108,1.31054,1.31057,0.0,1.310301,1.3125353999999998,46.546427674986,0.0016702288677926645,0.008950000000000014,1
2020-01-08 23:00:00,1.31055,1.31087,1.31044,1.31084,0.0,1.3103570000000002,1.3124136,47.958757055549434,0.001581641091521755,0.008909999999999973,1
2020-01-09 00:00:00,1.31085,1.31187,1.31085,1.31163,0.0,1.310514,1.3122992,51.95842983973424,0.0015422381564130644,0.005929999999999991,-1
2020-01-09 01:00:00,1.31164,1.31233,1.31073,1.31104,0.0,1.310641,1.3121787999999999,48.93364837639361,0.0015463640023835631,0.005929999999999991,1
2020-01-09 02:00:00,1.31104,1.31187,1.3101,1.31138,0.0,1.3108609999999998,1.3120988,50.714266532406995,0.0015623380022133121,0.005929999999999991,-1
2020-01-09 03:00:00,1.31135,1.31135,1.30846,1.30877,0.0,1.310766,1.3119640000000001,39.36652734438595,0.001659313859198078,0.005649999999999933,-1
2020-01-09 04:00:00,1.30875,1.30914,1.3017,1.30279,0.0,1.309994,1.3117328000000001,25.363254800793328,0.0020722200121124934,0.012219999999999898,1
2020-01-09 05:00:00,1.30271,1.30434,1.3019,1.30427,0.0,1.309329,1.3114424,31.82667140440867,0.0020984900112473153,0.011669999999999847,-1
2020-01-09 06:00:00,1.30425,1.30513,1.30132,1.30191,0.0,1.308405,1.311135,27.706410703672617,0.0022207407247296406,0.011009999999999964,1
2020-01-09 07:00:00,1.30193,1.30406,1.30126,1.30375,0.0,1.307695,1.3108895999999999,34.79419128839797,0.0022621163872489462,0.011069999999999913,1
2020-01-09 08:00:00,1.30372,1.30689,1.30218,1.30522,0.0,1.30716,1.3107006,39.86655898927753,0.00243696521673118,0.011069999999999913,-1
2020-01-09 09:00:00,1.30522,1.30579,1.30366,1.30492,0.0,1.306568,1.3105580000000001,39.19642824927649,0.0024150391298218077,0.011069999999999913,-1
2020-01-09 10:00:00,1.30493,1.30539,1.3033,1.30482,0.0,1.305887,1.3104186000000002,38.961330755693375,0.0023918220491202604,0.011069999999999913,1
2020-01-09 11:00:00,1.3048,1.30688,1.30432,1.30684,0.0,1.305467,1.3103444,46.00632217795743,0.0024038347598973934,0.011069999999999913,-1
2020-01-09 12:00:00,1.30684,1.30685,1.30606,1.30611,0.0,1.30494,1.3102243999999998,44.0285948636093,0.002288560848476156,0.011069999999999913,-1
2020-01-09 13:00:00,1.30611,1.30638,1.30547,1.30551,0.0,1.304614,1.3100832,42.41468879846436,0.0021900922164421583,0.011069999999999913,1
2020-01-09 14:00:00,1.30551,1.30591,1.30539,1.30568,0.0,1.304903,1.3099421999999998,43.0516412228595,0.002070799915267708,0.011069999999999913,1
2020-01-09 15:00:00,1.30566,1.30672,1.30566,1.30662,0.0,1.305138,1.3098248000000001,46.570790133196915,0.0019985999213200187,0.011069999999999913,-1
2020-01-09 16:00:00,1.30662,1.30677,1.30623,1.3066,0.0,1.305607,1.3097164000000001,46.50494216700445,0.0018944142126543022,0.011069999999999913,1
2020-01-09 17:00:00,1.3066,1.30689,1.30632,1.30674,0.0,1.305906,1.3096158,47.06912588541496,0.0017998131974647222,0.011069999999999913,1
2020-01-09 18:00:00,1.30675,1.30707,1.30665,1.30691,0.0,1.306075,1.3095162,47.789192812471285,0.0017012551119315181,0.011069999999999913,-1
2020-01-09 19:00:00,1.30691,1.30722,1.30653,1.30676,0.0,1.306259,1.3094245999999998,47.17931553213505,0.0016290226039364156,0.011069999999999913,-1
2020-01-09 20:00:00,1.30675,1.30692,1.30595,1.30631,0.0,1.306408,1.309324,45.31111518268767,0.0015819495607981102,0.011069999999999913,1
2020-01-09 21:00:00,1.30634,1.30663,1.30601,1.30654,0.0,1.306378,1.3092320000000002,46.477674412766056,0.0015132388778839642,0.010610000000000008,1
2020-01-09 22:00:00,1.30656,1.30685,1.3065,1.30679,0.0,1.306446,1.3091346,47.78152775392087,0.0014301503866065435,0.010089999999999932,1
2020-01-09 23:00:00,1.30678,1.30816,1.30663,1.3076,0.0,1.306655,1.3090214,51.87241519412712,0.0014372825018489355,0.007879999999999887,1
2020-01-10 00:00:00,1.30761,1.30834,1.30723,1.30821,0.0,1.306908,1.3089244000000002,54.747592036844374,0.001413905180288309,0.007079999999999975,1
2020-01-10 01:00:00,1.30821,1.30911,1.30799,1.30842,0.0,1.307088,1.3088518000000002,55.728147871506216,0.0013929119531248591,0.007849999999999913,-1
2020-01-10 02:00:00,1.30847,1.30868,1.3055,1.30595,0.0,1.3070229999999998,1.3087360000000001,43.7265691161867,0.0015205610993302237,0.007849999999999913,1
2020-01-10 03:00:00,1.30595,1.30713,1.30479,1.30666,0.0,1.307015,1.3086107999999999,47.243666956705255,0.0015790924493780654,0.006930000000000103,1
2020-01-10 04:00:00,1.30665,1.30884,1.30509,1.30675,0.0,1.306999,1.3084414000000002,47.68997511599227,0.0017341572744224837,0.005810000000000093,-1
2020-01-10 05:00:00,1.30676,1.30727,1.305,1.30559,0.0,1.3068819999999999,1.3082213999999999,42.67845913350863,0.0017724317548208773,0.005810000000000093,1
2020-01-10 06:00:00,1.30559,1.30802,1.30539,1.3073,0.0,1.306981,1.3081268,50.873977554065505,0.0018336866294765227,0.004790000000000072,1
2020-01-10 07:00:00,1.30729,1.3088,1.30714,1.30841,0.0,1.3071679999999999,1.3080554,55.33783108594267,0.0018212804416567708,0.0043200000000001015,-1
2020-01-10 08:00:00,1.30839,1.30968,1.30646,1.30691,0.0,1.30718,1.3079770000000002,48.874799397660546,0.00192118898153843,0.004890000000000061,-1
2020-01-10 09:00:00,1.30691,1.30729,1.30552,1.30647,0.0,1.307067,1.3079211999999998,47.13575480355566,0.0019103897685714029,0.004890000000000061,-1
2020-01-10 10:00:00,1.30648,1.30776,1.30566,1.30608,0.0,1.306854,1.3077994000000002,45.587411438678494,0.0019239333565305877,0.004890000000000061,-1
2020-01-10 11:00:00,1.30608,1.30621,1.30422,1.30584,0.0,1.306596,1.3076666000000001,44.6161410820098,0.0019286524024926999,0.00546000000000002,1
2020-01-10 12:00:00,1.30585,1.30696,1.30515,1.30615,0.0,1.306616,1.3075894,46.21029232146396,0.001920177230886069,0.00546000000000002,-1
2020-01-10 13:00:00,1.30613,1.30635,1.3054,1.30548,0.0,1.306498,1.3074812,43.30880735102312,0.0018508788572513504,0.00546000000000002,1
2020-01-10 14:00:00,1.30549,1.30629,1.30534,1.30617,0.0,1.30644,1.3073949999999999,46.99960064510453,0.001786530367447683,0.00546000000000002,-1
2020-01-10 15:00:00,1.30617,1.30622,1.30535,1.30554,0.0,1.306435,1.3073002,44.17194331990143,0.0017210639126299864,0.00546000000000002,1
2020-01-10 16:00:00,1.30555,1.30643,1.30535,1.30569,0.0,1.306274,1.3072128,45.020092040355806,0.001675273633156414,0.00546000000000002,1
2020-01-10 17:00:00,1.3058,1.3058,1.30568,1.30569,0.0,1.3060019999999999,1.3071312,45.020092040355806,0.0015641826593595358,0.00546000000000002,-1
2020-01-13 01:00:00,1.30305,1.30311,1.30215,1.30267,0.0,1.3055780000000001,1.3070010000000003,33.231649123703434,0.0017053124694052903,0.007530000000000037,-1
2020-01-13 02:00:00,1.30269,1.30269,1.29954,1.30008,0.0,1.3049389999999998,1.3068082,26.760015395629182,0.00180850443587634,0.010140000000000038,1
2020-01-13 03:00:00,1.30007,1.30078,1.29849,1.30013,0.0,1.304344,1.3066006,27.055347337050407,0.0018428969761708964,0.011190000000000033,-1
2020-01-13 04:00:00,1.30013,1.30078,1.29647,1.29722,0.0,1.303482,1.3063266000000002,21.596978889834432,0.002019118620730121,0.013209999999999944,1
2020-01-13 05:00:00,1.29723,1.2994,1.29609,1.29839,0.0,1.3027060000000001,1.3060714000000002,27.89564765735399,0.0021113244335351227,0.013589999999999991,-1
2020-01-13 06:00:00,1.29839,1.29888,1.29648,1.29651,0.0,1.301809,1.3057846,24.490951904224502,0.0021319441168540397,0.013589999999999991,1
2020-01-13 07:00:00,1.29651,1.29794,1.29608,1.29759,0.0,1.300951,1.3055249999999998,29.79219642020783,0.002112519537078765,0.013600000000000056,1
2020-01-13 08:00:00,1.29758,1.29922,1.29706,1.29839,0.0,1.300236,1.305276,33.515676296785514,0.0021159109987159918,0.013600000000000056,1
2020-01-13 09:00:00,1.2984,1.29987,1.29807,1.29944,0.0,1.299611,1.3050322,38.151995331416224,0.002093345927379137,0.013600000000000056,-1
2020-01-13 10:00:00,1.29943,1.29943,1.2975,1.29784,0.0,1.298826,1.3047682,34.23429823791287,0.0020823926468520435,0.013600000000000056,1
2020-01-13 11:00:00,1.29785,1.29909,1.29753,1.29829,0.0,1.2983879999999999,1.3045064,36.21805566964579,0.0020450788863626123,0.011680000000000135,1
2020-01-13 12:00:00,1.29828,1.2997,1.29789,1.29951,0.0,1.298331,1.3043212,41.38058561521727,0.002028287537336718,0.011680000000000135,1
2020-01-13 13:00:00,1.29951,1.29971,1.29898,1.29961,0.0,1.2982790000000002,1.3042576,41.79643804739607,0.0019355527132412307,0.01088,1
2020-01-13 14:00:00,1.2996,1.30008,1.29937,1.29979,0.0,1.298536,1.304168,42.58597588211915,0.001848013233723999,0.01088,-1
2020-01-13 15:00:00,1.2998,1.30031,1.29945,1.29948,0.0,1.298645,1.3041193999999998,41.54084053837967,0.0017774408598865764,0.010350000000000081,-1
2020-01-13 16:00:00,1.29952,1.29952,1.29854,1.29868,0.0,1.2988620000000002,1.3040180000000001,38.88843815953048,0.0017204807984661054,0.010350000000000081,1
2020-01-13 17:00:00,1.29868,1.29939,1.29819,1.2989,0.0,1.298993,1.3038916,40.02258490467388,0.0016833035985756757,0.010350000000000081,-1
2020-01-13 18:00:00,1.29889,1.29929,1.29858,1.29859,0.0,1.299013,1.3037649999999998,38.92632637979348,0.0016137819129631267,0.010350000000000081,1
2020-01-13 19:00:00,1.29858,1.29956,1.29858,1.29941,0.0,1.29901,1.3036568,43.346803146971645,0.001568511776322902,0.009720000000000173,-1
2020-01-13 20:00:00,1.29941,1.30002,1.29878,1.29911,0.0,1.299137,1.3035021999999998,42.144946523217975,0.0015450466494426882,0.007030000000000092,1
2020-01-13 21:00:00,1.29911,1.3002,1.29881,1.29982,0.0,1.29929,1.3033763999999999,45.963546807428536,0.0015339718887682108,0.006610000000000005,-1
2020-01-13 22:00:00,1.29981,1.29996,1.29901,1.29901,0.0,1.29924,1.3032464000000001,42.51587897470808,0.0014922596109990536,0.0047000000000001485,1
2020-01-13 23:00:00,1.29901,1.29959,1.29891,1.29941,0.0,1.2992199999999998,1.303121,44.720996516699834,0.001434241067356265,0.0047000000000001485,-1
2020-01-14 00:00:00,1.2994,1.29954,1.29881,1.29881,0.0,1.2991219999999999,1.3029648,42.11147860611725,0.0013839381339736674,0.004230000000000178,-1
2020-01-14 01:00:00,1.29887,1.29935,1.29864,1.29872,0.0,1.2990460000000001,1.3028072,41.71824485972452,0.0013357996958326902,0.004230000000000178,-1
2020-01-14 02:00:00,1.2987,1.2987,1.29649,1.29788,0.0,1.2989659999999998,1.30263,38.13862595697815,0.0013996711461303677,0.004230000000000178,-1
2020-01-14 03:00:00,1.29791,1.29828,1.29542,1.29706,0.0,1.2987819999999999,1.302433,34.98298970948606,0.0015039803499782047,0.004890000000000061,1
2020-01-14 04:00:00,1.29704,1.29736,1.29621,1.29721,0.0,1.298644,1.302242,36.02576110959876,0.0014786960392654746,0.004890000000000061,1
2020-01-14 05:00:00,1.29721,1.29867,1.29667,1.29849,0.0,1.2985520000000002,1.3020856,44.24364308332092,0.001515932036460798,0.004890000000000061,1
2020-01-14 06:00:00,1.2985,1.30138,1.29786,1.29981,0.0,1.298622,1.3019509999999999,51.20478731291858,0.0016590797481421673,0.005959999999999965,-1
2020-01-14 07:00:00,1.29981,1.30012,1.29733,1.29752,0.0,1.298392,1.3017656,41.52000480439031,0.0017398597661320017,0.005959999999999965,1
2020-01-14 08:00:00,1.2975,1.29933,1.29733,1.29901,0.0,1.298392,1.3015938,48.36341103382077,0.0017584412114082873,0.005959999999999965,1
2020-01-14 09:00:00,1.29898,1.30049,1.29871,1.30021,0.0,1.2984719999999998,1.3014338,53.12135878545735,0.0017599811248791163,0.005959999999999965,1
2020-01-14 10:00:00,1.30021,1.30141,1.2993,1.30099,0.0,1.2986900000000001,1.3012852000000001,55.961824065196836,0.0017849824731020407,0.00598999999999994,1
2020-01-14 11:00:00,1.30098,1.3018,1.30002,1.30155,0.0,1.298973,1.3011972,57.932604327169045,0.0017846265821661888,0.006380000000000052,1
2020-01-14 12:00:00,1.30155,1.30247,1.30132,1.30213,0.0,1.299398,1.3011066,59.93258086500287,0.00173929611201146,0.007050000000000001,1
2020-01-14 13:00:00,1.30213,1.30303,1.30212,1.3026,0.0,1.299952,1.3010236,61.52871898545013,0.0016800606754392106,0.007609999999999895,1
2020-01-14 14:00:00,1.30261,1.30329,1.30252,1.30266,0.0,1.300497,1.300965,61.73826616652953,0.0016150563414792784,0.007870000000000044,-1
2020-01-14 15:00:00,1.30267,1.30275,1.30201,1.30204,0.0,1.300852,1.3008598,58.209949775177854,0.0015525523170879147,0.007870000000000044,-1
2020-01-14 16:00:00,1.30208,1.30231,1.30128,1.3013,0.0,1.301001,1.3007176,54.226585141063495,0.0015152271515816414,0.007870000000000044,1
2020-01-14 17:00:00,1.3013,1.3021,1.3013,1.30206,0.0,1.301455,1.3006206,57.447260284577446,0.001464139497897248,0.007870000000000044,1
2020-01-14 18:00:00,1.30197,1.30223,1.30181,1.30211,0.0,1.301765,1.3005334,57.65833810610054,0.001389558105190308,0.007870000000000044,-1
2020-01-14 19:00:00,1.30211,1.30243,1.30139,1.30177,0.0,1.3019209999999999,1.3004472,55.63729902792904,0.001364589669105281,0.007870000000000044,1
2020-01-14 20:00:00,1.30177,1.30236,1.30171,1.30232,0.0,1.302054,1.3003768,58.190339432514925,0.001313547549883478,0.007870000000000044,-1
2020-01-14 21:00:00,1.30229,1.30241,1.30184,1.30216,0.0,1.3021150000000001,1.3002969999999998,57.15978188646013,0.0012604370106060838,0.007870000000000044,1
2020-01-14 22:00:00,1.30216,1.30243,1.30202,1.30237,0.0,1.302139,1.3002348000000001,58.20599308147694,0.001199691509848508,0.007870000000000044,1
2020-01-14 23:00:00,1.30237,1.30288,1.30237,1.30274,0.0,1.3021530000000001,1.3001661999999998,60.0568673791363,0.0011504278305736154,0.007079999999999975,1
2020-01-15 00:00:00,1.30274,1.30331,1.30258,1.30321,0.0,1.302208,1.3001196,62.338478340583684,0.0011203972712469212,0.006639999999999979,1
2020-01-15 01:00:00,1.30319,1.3042,1.30274,1.30328,0.0,1.302332,1.3000714,62.68039586947603,0.0011446546090149994,0.006869999999999932,-1
2020-01-15 02:00:00,1.30329,1.30368,1.30164,1.30199,0.0,1.3024010000000001,1.2999974,53.111003466873996,0.0012086078512282168,0.006869999999999932,-1
2020-01-15 03:00:00,1.30197,1.30202,1.30006,1.3017,0.0,1.302365,1.299978,51.21792933720457,0.0012622787189976272,0.006869999999999932,-1
2020-01-15 04:00:00,1.30169,1.30204,1.2985,1.29914,0.0,1.3020679999999998,1.2999592000000002,38.25511554759577,0.0014249730962120895,0.005700000000000038,1
2020-01-15 05:00:00,1.29912,1.30079,1.29876,1.30063,0.0,1.3019539999999998,1.2999691999999998,46.70909768765302,0.0014681893036255099,0.005700000000000038,1
2020-01-15 06:00:00,1.30065,1.30289,1.30041,1.30148,0.0,1.3018699999999999,1.3000543999999998,50.84390310018242,0.0015404614962236905,0.005700000000000038,-1
2020-01-15 07:00:00,1.30147,1.30153,1.29998,1.3006,0.0,1.301714,1.3000986,46.79575072666951,0.00154114281792201,0.005700000000000038,1
2020-01-15 08:00:00,1.30061,1.30105,1.30004,1.30084,0.0,1.301561,1.3001852,48.01148492840676,0.0015032040452132918,0.005700000000000038,1
2020-01-15 09:00:00,1.30084,1.30358,1.3007,1.3031,0.0,1.301597,1.3002954,57.792132432585895,0.0016015466134123419,0.005700000000000038,-1
2020-01-15 10:00:00,1.30309,1.30309,1.30092,1.30222,0.0,1.301498,1.300372,53.5663136378513,0.0016428647124543067,0.005700000000000038,1
2020-01-15 11:00:00,1.30221,1.3029,1.30195,1.30275,0.0,1.301445,1.3004381999999999,55.66878304500171,0.001593374375850428,0.005700000000000038,1
2020-01-15 12:00:00,1.30276,1.30378,1.30269,1.30328,0.0,1.301574,1.300547,57.72995359899086,0.0015574190632896858,0.005700000000000038,-1
2020-01-15 13:00:00,1.30328,1.30389,1.30264,1.30274,0.0,1.3016780000000001,1.3006360000000001,54.927756307882994,0.001535460558768992,0.005700000000000038,-1
2020-01-15 14:00:00,1.30274,1.30326,1.3024,1.30249,0.0,1.302013,1.3006956,53.62987430073554,0.0014872133759997843,0.005700000000000038,1
